#data/lammpsIn_N100.dat


100	 atoms
100	 bonds


1	 atom types
1	 bond types


# simulation box
-50.000000 50.000000 xlo xhi
-50.000000 50.000000 ylo yhi
-50.000000 50.000000 zlo zhi


Masses

1 1


Atoms

33	 1	 33	34
34	 1	 34	35
35	 1	 35	36
36	 1	 36	37
37	 1	 37	38
38	 1	 38	39
39	 1	 39	40
40	 1	 40	41
41	 1	 41	42
42	 1	 42	43
43	 1	 43	44
44	 1	 44	45
45	 1	 45	46
46	 1	 46	47
47	 1	 47	48
48	 1	 48	49
49	 1	 49	50
50	 1	 50	51
51	 1	 51	52
52	 1	 52	53
53	 1	 53	54
54	 1	 54	55
55	 1	 55	56
56	 1	 56	57
57	 1	 57	58
58	 1	 58	59
59	 1	 59	60
60	 1	 60	61
61	 1	 61	62
62	 1	 62	63
63	 1	 63	64
64	 1	 64	65
65	 1	 65	66
66	 1	 66	67
67	 1	 67	68
68	 1	 68	69
69	 1	 69	70
70	 1	 70	71
71	 1	 71	72
72	 1	 72	73
73	 1	 73	74
74	 1	 74	75
75	 1	 75	76
76	 1	 76	77
77	 1	 77	78
78	 1	 78	79
79	 1	 79	80
80	 1	 80	81
81	 1	 81	82
82	 1	 82	83
83	 1	 83	84
84	 1	 84	85
85	 1	 85	86
86	 1	 86	87
87	 1	 87	88
88	 1	 88	89
89	 1	 89	90
90	 1	 90	91
91	 1	 91	92
92	 1	 92	93
93	 1	 93	94
94	 1	 94	95
95	 1	 95	96
96	 1	 96	97
97	 1	 97	98
98	 1	 98	99
99	 1	 99	100
100	 1	 100	1
